'egy' meaning 'sole'	doc#2245	ráakadnunk egy olyan felmérésre, aminek az	égadta egy világon	semmi haszna nincs, de mégis jó tudni az 
'egy' meaning 'sole'	doc#2364	választásokról a távozó kormányfő szerint ' az	égadta egy világon	semmi baj nem lenne Magyarországon, ha  
'egy' meaning 'sole'	doc#2598	bevették a kérését. És mi történt? Semmi az	égadta egy világon	. A cseh elnök még mindig ellenáll a lisszaboni 
'egy' meaning 'sole'	doc#2599	nem hagy benne semmit? ' Most már az	égadta egy világon	semmit, de ebben az autóban volt egy riasztó 
'egy' meaning 'sole'	doc#2600	találták meg a követ. Azt mondta, hogy az	égadta egy világon	semmit nem talál. Ezek után egy nagyon  
'egy' meaning 'sole'	doc#2601	fűhöz-fához, közterületfelügyelethez, senki az	égadta egy világon	nem foglalkozik vele. Még hogyha találunk 
'egy' meaning 'sole'	doc#2603	a vásárlók könyvét szeretném elkérni, az	égadta egy világon	a vevőszolgálaton dolgozók meg nem kérdezték 
'egy' meaning 'sole'	doc#2603	jelent -e meg már valami? Semmi az	égadta egy világon	. R.: Hány éve ír? Tíz. 
'egy' meaning 'sole'	doc#2603	csinálnom? R.: Igen. Semmit az	égadta egy világon	. Egy olyan úr telefonált, aki jó körülmények 
'egy' meaning 'sole'	doc#2604	, semmi nincs, szét van minden fagyva az	égadta egy világon	. R.: - És hova járnak például wc-re 
'egy' meaning 'sole'	doc#2605	a gyest, sem a gyedet. ' Semmit az	égadta egy világon	. ' Rip: - És akkor közben ön hívogatta 
'egy' meaning 'sole'	doc#2605	már akkor lehetett tudni, hogy ennek az	égadta egy világon	semmi köze nincs a szerepjátékos társadalomhoz 
'egy' meaning 'sole'	doc#2606	vagyok vállalkozó, nem vagyok cég semmi az	égadta egy világon	, magánemberként csinálom, természetes módon 
'egy' meaning 'sole'	doc#2608	a vásárlók könyvét szeretném elkérni, az	égadta egy világon	a vevőszolgálaton dolgozók meg nem kérdezték 
'egy' meaning 'sole'	doc#2615	Gábor: - A termékekkel semmi baj nincs az	égadta egy világon	. Az ÁNTSZ azt monda amit akar. Én bíróságon 
'egy' meaning 'sole'	doc#2622	számítógép, olyanokat fog mondani, aminek az	égadta egy világon	semmi értelme nincs. Na figyelj. Egyforma 
'egy' meaning 'sole'	doc#2631	ehhez a klubhoz, de nem csinál semmit, az	égadta egy világon	de semmi nem történik vele. <hi rend='it'> 
'egy' meaning 'sole'	doc#2647	' A Magyar Atlétikai Szövetség az	égadta egy világon	nem tehet semmit, a Magyar Olimpiai Bizottság 
'egy' meaning 'sole'	doc#249	válasz, hát Isten áldjon és Isten hozott,	édes egy komám	? Ne krenkold magad, api? Élni 
'egy' meaning 'sole'	doc#310	küzdöttünk annyi éven át? Miféle világban élünk,	édes egy komám	? - Ilyenben. - Ilyenben - hagyta 
'egy' meaning 'sole'	doc#310	töke van, mint egy kókuszdió! - Ez a fasza,	édes egy komám	, nem a basaharci tangóharmonika! - A lelátókat 
'egy' meaning 'sole'	doc#739	ösvényen. KÁMPECZ Aj, beh jó, hogy jössz,	édes egy komám	. RÓKA <ptr target='stage.5685'/> No 
'egy' meaning 'sole'	doc#752	De Feldmann nevet. - Na de hát,	édes egy komám	! El akarod záratni az eget a legénység  
'egy' meaning 'sole'	doc#755	De Feldmann nevet. - Na de hát,	édes egy komám	! El akarod záratni az eget a legénység  
'egy' meaning 'sole'	doc#977	10/09/98 12:57:00 Paranoid! Ugyan már	édes egy komám	Azt várod ez legyen az utolsó vacsorám? 
'egy' meaning 'sole'	doc#995	04/21/99 19:51:09 Alfred! Egyet se búsulj	édes egy komám	! A te ' alulfeszerelt ' Landyd is kibir 
'egy' meaning 'sole'	doc#1007	így szól az egyik a másikhoz: ' hát tudod	édes egy komám	, nekünk is kellene valami idegen nyelvet 
'egy' meaning 'sole'	doc#1087	ahhoz még hosszú percek kellettek. -	Édes egy komám	- hadarta szokása szerint felfokozott hévvel 
'egy' meaning 'sole'	doc#1410	válasz, hát Isten áldjon és Isten hozott,	édes egy komám	? Ne krenkold magad, api? Élni 
'egy' meaning 'sole'	doc#1410	válasz - hát Isten áldjon és Isten hozott,	édes egy komám	- 43. Triumph International - Bakfis 
'egy' meaning 'sole'	doc#1559	odalépdelt Kárvázy asztala elé. - Szervusz,	édes egy komám	! - üdvözölte, s parolát kínált, de Kárvázy 
'egy' meaning 'sole'	doc#1794	kiáltotta igen harsányan, már messziről,	édes egy komám	. Életenergiáktól duzzadó, élénk hangulatot 
'egy' meaning 'sole'	doc#1794	Valósággal felnyögött, de kimondta,	édes egy komám	, mit beszélsz. Elég valószínűtlenül 
'egy' meaning 'sole'	doc#1918	Odacsörömpöl Zrínyihez, átöleli. Miklósom,	édes egy komám	, ennyi vérzivataros évszázad után csakhogy 
'egy' meaning 'sole'	doc#1989	Budapesten, 1938. május 6-án	Édes egy komám	, Gyula! Az egész szörnyű úton arra fogok 
nickname	doc#1000	HALÁSZLÉLELŐHELYET!!!! Kopasz 06/08/99 11:07:06	Kedves egy ember	! Nem tudom miért kéne szétfőnie a 
nickname	doc#1001	RobotKarcsi,:﹚﹚﹚ hát ez nem semmi!!! Köszi.	Kedves egy ember	, néhány hónapja még pont én is ezt mondtam 
nickname	doc#1001	vagyok! moineau 06/14/99 09:45:55	Kedves egy ember	! Lehet hogy a feleséged sem oszinte mar 
nickname	doc#1001	kiváló minősítésű, csak nekem nem jön be...	Kedves egy ember	, a hűség az nagyon érdekes dolog. Nálunk 
nickname	doc#1001	gyerekek... Jedy 07/19/99 10:25:53	Kedves egy ember	! Adásod fogtam és önkritikát gyakorlok. 
nickname	doc#1002	ahalyogkovacsrol tecc Dzsabb 06/14/99 07:16:07	Kedves egy ember	! A járulék nem fizetéssel kapcsolatban 
nickname	doc#1003	:-﹚﹚﹚﹚﹚﹚﹚ KisPocak 06/25/99 21:59:18	Kedves egy ember	! Köszönöm a törődést, rám fér egy 
nickname	doc#1004	:-﹚﹚﹚ tündérlala 06/27/99 23:16:54	Kedves egy ember	, Nagyon érdekes gondolatokat írtál 
nickname	doc#1007	olvasni. Sajnos így kimaradok innen.	Kedves egy ember	, ha minden kötél szakad, zaklatnálak... 
nickname	doc#1007	kiutazásra. Gondoljátok meg fiúk!!!!!	Kedves egy ember	, Kösz a linkeket, elraktározom jobb 
nickname	doc#1008	:-﹚﹚﹚﹚﹚﹚﹚﹚﹚﹚﹚﹚﹚﹚﹚ 1mbr KissMe 08/12/99 08:22:42	Kedves egy ember	! Neked is van ám egy érdekes nick-ed 
nickname	doc#1008	:-﹚﹚﹚﹚﹚﹚﹚﹚﹚﹚﹚ KissMe 08/12/99 10:06:52	Kedves egy ember	! Köszönöm a bókjaidat, igazán jólestek. 
nickname	doc#1008	kilométert autózzon a kedvemért.	Kedves egy ember	! Örülök, hogy többször benézel a Tasztalra 
nickname	doc#1008	Lappa KissMe 08/31/99 07:55:54	Kedves egy ember	! Lenyűgöztél ezzel a hozzászólással! E-mail 
nickname	doc#1013	felindultságtól. ogmog 08/27/99 09:45:08	Kedves egy ember	! Dettó!!!... kódszám bemondva kérdi 
OK, nested	doc#1009	nem jut az eszébe, hogy alapozás nélkül	furcsa egy helyzet	lesz. Vagy az EU-csatlakozás annyira feleslegessé 
OK, full	doc#1050	arról, mit is gondol az unió helyzetéről. '	Furcsa egy helyzet	' - vélekedett Bob Barr, az a republikánus 
wrong match	doc#1117	most sem békélt meg teljesen. Szóval	furcsa egy hely	Japán. Elsőre minden szépnek tűnik, gyönyörű 
OK, full	doc#2284	megbízik bennem, addigra elmegy az idő.	Furcsa egy helyzet	. - Várja új filmszerep? - Babonából inkább 
wrong match	doc#2288	bólogatva: nahát, tényleg, ez a Magyarország	furcsa egy hely	, és a magyarok is nagyon furcsák, olyan 
OK, nested	doc#2426	Sampras: tavaly 31 esztendősen nyert.	Furcsa egy helyzet	ez, annyi szent, hiszen ilyenkor beugranak 
OK, nested	doc#2463	nekilát szíve választottja keresésének.	Furcsa egy helyzet	is lett volna, ha az előbb említett két 
OK, nested	doc#2621	öreg ember mondta itt, hogy az árvíz az	furcsa egy helyzet	, mert tragédiát hoz, aztán? Kemény 
OK, nested	doc#2638	érzem, hogy énrajtam érdem nincsen. Valami	furcsa egy helyzet	. Engem néha megtapsolnak vagy gratulálnak 
predicate – subject	doc#1052	látják. Akkor sikeres egy kormány és akkor	sikeres egy ország	, ha az emberek úgy gondolják, hogy biztató 
predicate – subject	doc#1053	szakértő vendégeket. , Akkor lehet	sikeres egy ország	, ha konszenzuson alapuló értékeket tár  
predicate – subject	doc#2150	együttesen sikerül megvalósítani, akkor	sikeres egy ország	, akkor érzik úgy az emberek, hogy az ország 
predicate – subject	doc#2153	és társadalmi tőke, ami nélkül nem lehet	sikeres egy ország	, nem lehet sikeres a gazdasága sem. Önök 
predicate – subject	doc#2153	, társadalmi tőkét, ami nélkül nem lehet	sikeres egy ország	, egy nemzet. Lehet élni természetesen e 
predicate – subject	doc#2263	erőforrás, amelynek jó állapota nélkül nem lehet	sikeres egy ország	. Megjegyezte egyébként, hogy az átnevezés 
predicate – subject	doc#2371	erőforrások jó állapota nélkül nem lehet	sikeres egy ország	. A miniszteri értekezlet - immár  
predicate – subject	doc#2602	konzervatív gazdaságpolitikával is lehet	sikeres egy ország	, föltéve, ha az adott logikának a szabályait 
predicate – subject	doc#2612	egyre nehezebben élünk meg, akkor mitől	sikeres egy ország	? Egy régi betegsége, egy bizonyos gondolkodási 
complex phrase	doc#918	sátoraljaújhelyi Elzett Gyárban, avagy mennyi idő	szükséges egy kormánydöntés	meghozatalához? ' címmel a miniszterelnökhöz 
complex phrase	doc#918	sátoraljaújhelyi Elzett Gyárban, avagy mennyi idő	szükséges egy kormánydöntés	meghozatalához? ' címmel. Rusznák Miklós 
complex phrase	doc#918	sátoraljaújhelyi Elzett Gyárban, avagy mennyi idő	szükséges egy kormánydöntés	meghozatalához? ' címmel a miniszterelnökhöz 
complex phrase	doc#918	sátoraljaújhelyi Elzett Gyárban, avagy mennyi idő	szükséges egy kormánydöntés	meghozatalához? ' címmel. Tájékoztatom 
complex phrase	doc#2167	sátoraljaújhelyi Elzett Gyárban, avagy mennyi idő	szükséges egy kormánydöntés	meghozatalához? ' címmel a miniszterelnökhöz 
complex phrase	doc#2167	sátoraljaújhelyi Elzett Gyárban, avagy mennyi idő	szükséges egy kormánydöntés	meghozatalához? ' címmel. Tájékoztatom 
complex phrase	doc#2167	sátoraljaújhelyi Elzett Gyárban, avagy mennyi idő	szükséges egy kormánydöntés	meghozatalához? ' címmel a miniszterelnökhöz 
complex phrase	doc#2167	sátoraljaújhelyi Elzett Gyárban, avagy mennyi idő	szükséges egy kormánydöntés	meghozatalához? ' címmel. Rusznák Miklós 
complex phrase	doc#2176	, a költségvetés vitájának keretében nem	szükséges egy kormány	egész tevékenységét értékelni -, mégis  
'egy' meaning 'sole'	doc#353	az egy fiát, s azt mondta neki: -	Kedves egy fiam	, hallgasd meg a szavamat, s ígérd meg,  
'egy' meaning 'sole'	doc#353	szüksége volna kocsisra. - Hogyne volna,	kedves egy fiam	! Mind ilyen derék szép emberek szolgáltak 
'egy' meaning 'sole'	doc#353	kapun. Mondja a vénasszony: -	Kedves egy fiam	, hát hazahoztad a csikókat? - Haza 
'egy' meaning 'sole'	doc#353	boszorkány hízelegve: - Hazajöttél,	kedves egy fiam	? Eriggy csak be vacsorázni. Én majd adok 
'egy' meaning 'sole'	doc#353	mondja az öreg a fiának: - Látom,	kedves egy fiam	, most már kardmester vagy. Ezzel a kardoddal 
'egy' meaning 'sole'	doc#478	nekem apám nincsen? - Dehogy nincsen,	kedves egy fiam	, a király a te apád, ott van a másik szobában 
'egy' meaning 'sole'	doc#478	király sírva, térden ment elébe. -	Kedves egy fiam	, nagyon jól tudom, hogy téged illetett  
'egy' meaning 'sole'	doc#478	megnősüljek. Édesanyám, mit szól hozzá? -	Kedves egy fiam	, hát mit tudnék mondani? Van -e már menyasszonyjelölted 
OK, full	doc#1001	Bölcsész lángosos, lacikonyhás. Hmmmm.........	Gazdag egy ország	! bbc 06/07/99 11:07:45 Sziasztok!  
predicate – subject	doc#1189	gazdaság motorja az optimizmus Mitől lesz	gazdag egy ország	? 10. Miért kell támogatni a mezőgazdaságot 
predicate – subject	doc#1189	az emberek hozzáállása. Mitol lesz	gazdag egy ország	? Ha megvizsgáljuk, mely országok és mely 
predicate – subject	doc#1190	gazdaság motorja az optimizmus Mitől lesz	gazdag egy ország	? 10. Miért kell támogatni a mezőgazdaságot 
predicate – subject	doc#1190	az emberek hozzáállása. Mitol lesz	gazdag egy ország	? Ha megvizsgáljuk, mely országok és mely 
predicate – subject	doc#2255	visszaszorítása nem attól függ, mennyire	gazdag egy ország	. Ha azonban nem sikerül, azt a keveset  
predicate – subject	doc#2317	adott pillanatban megnézzük, hogy milyen	gazdag egy ország	és mennyire boldogok az ott élő emberek 
predicate – subject	doc#2633	tavalyi tanulmányát, amelynek címe: Mitől lesz	gazdag egy ország	? A Nagycsaládosok Egyesülete család- és 
OK, full	doc#1004	elbéjé 06/27/99 17:29:30 Ami azt illeti,	fura egy dolog	, kóóóstolót meg ilyneket nézel, aztán pont 
OK, nested	doc#1007	szememben, aztán csak nyelek nagyokat. Milyen	fura egy dolog	így szeretni egy várost, nem?:﹚ Babe 
OK, nested	doc#1013	aldozat szemeibe. Ez a szemezes tenyleg	fura egy dolog	. Mindig is nagyon erdekesnek talaltam.  
OK, nested	doc#1053	szemétség. Csakhogy a vesztegetés tényállása	fura egy dolog	. Nemcsak az követ el vesztegetést, aki  
OK, nested	doc#2150	kedves képviselő úr! Nyilvánvalóan	fura egy dolog	, mert ez egy kvázi költségvetési intézmény 
OK, nested	doc#2245	látni se a pletyka mellett, se ellene...	Fura egy dolog	ez a HL2, lassan tényleg olyan lesz, mint 
OK, nested	doc#2280	leminősítésére gondol? - Maga a leminősítés is	fura egy dolog	, következménye pedig teljesen ellentétes 
OK, full	doc#2498	fokozatosan sikerült. ' Lejönni a drogokról...	fura egy dolog	- nem úgy történik, hogy egyszerűen csak 
OK, nested	doc#987	együtt. Amúgy elismerem, hogy kibaszottul	erős egy ország	, melynek semmmilyen tekintetben sincs ellenfele 
predicate – subject	doc#1051	válogatottak eredménye mutatja meg, mennyire	erős egy ország	öttusasportja. Az első két hely önmagáért 
predicate – subject	doc#2143	Csak kérdés az, tisztelt Ház, hogy mitől	erős egy ország	. Vajon attól erős -e, hogy olyan földtörvénye 
predicate – subject	doc#2143	﹙10.00﹚ Azt gondolom, nem ettől	erős egy ország	. ﹙Közbeszólás a Fidesz soraiból: Mi az  
predicate – subject	doc#2143	beszélsz?!﹚ szolgálja? Azt gondolom, nem ettől	erős egy ország	. ﹙Moraj az ellenzéki pártok soraiban. - 
predicate – subject	doc#2143	emelkednek. Ez fontos kérdés, de nem ettől	erős egy ország	. ﹙Moraj és közbeszólás a Fidesz soraiból 
predicate – subject	doc#2269	jár az elesetteknek, a szegényeknek. Akkor	erős egy ország	, ha azt látják a legelesettebbek, ha azt 
predicate – subject	doc#2361	Azzal értek egyet amit Ön mond, hogy akkor	erős egy ország	, ha emberek milliói, a túlnyomó többség 
measure	doc#1117	tréfát és alkudozást nem ismerő halált.	Rövid egy hét	alatt két koporsót tettek le a szabadkai 
measure	doc#2175	. Talán nem véletlen, miniszter úr, hogy	rövid egy hét	alatt ennek a felhívásnak - amelyet felmutatok 
measure	doc#2425	Továbbjutott: a Körmend, kettős győzelemmel.	Rövid egy hét	leforgása alatt harmadszor találkozott  
measure	doc#2426	játékosa lett. Ezzel a Manchester United	rövid egy hét	leforgása alatt a második versenyt veszítette 
measure	doc#2612	összeomlott, és azt láthatjuk ezalatt a	rövid egy hét	alatt, hogy a kormány továbbra is képtelen 
measure	doc#2625	összeomlott, és azt láthatjuk ez alatt a	rövid egy hét	alatt, hogy a kormány továbbra is képtelen 
measure	doc#2642	összeomlott, és azt láthatjuk ez alatt a	rövid egy hét	alatt, hogy a kormány továbbra is képtelen 
complex phrase	doc#918	dolgom az, hogy arról beszéljek, milyen	fontos egy országnak	általában és Magyarországnak pedig speciálisan 
complex phrase	doc#986	demagógia meg az, amit elhittél, hogy nem	fontos egy országnak	az ' hogy hányan vannak. ' A leprás vigasztalja 
wrong match	doc#1406	A politikai lektűr természetesen nagyon	fontos egy ország	életében, tisztáz, fölszabadít és így tovább 
complex phrase	doc#2141	hanem éppen ők kíváncsiak arra, mennyire	fontos egy országnak	az adott film vagy egyáltalán a filmművészet 
